layer 1,layer 2,layer 3,Epoch,Akurasi,Size File
60,30,30,0.27272728085517883,164.921875
60,30,30,0.3636363744735718,164.921875
60,30,30,0.5151515007019043,164.921875
60,30,30,0.5555555820465088,165.015625
60,30,30,0.5959596037864685,164.921875
60,30,30,0.5353535413742065,164.921875
60,30,30,0.6464646458625793,164.921875
60,30,30,0.6262626051902771,164.921875
60,30,30,0.7171717286109924,164.921875
60,30,30,0.7272727489471436,164.921875
60,30,30,0.7272727489471436,164.921875
60,30,30,0.7272727489471436,164.921875
60,30,30,0.7878788113594055,164.921875
60,30,30,0.7878788113594055,164.921875
60,30,30,0.7878788113594055,164.921875
60,30,30,0.7777777910232544,164.921875
60,30,30,0.7777777910232544,164.921875
60,30,30,0.7676767706871033,164.921875
60,30,30,0.7878788113594055,164.921875
60,40,30,0.31313130259513855,171.953125
60,40,30,0.38383838534355164,171.953125
60,40,30,0.5050504803657532,171.953125
60,40,30,0.6161616444587708,171.953125
60,40,30,0.5959596037864685,171.953125
60,40,30,0.7272727489471436,171.953125
60,40,30,0.6868686676025391,171.953125
60,40,30,0.7777777910232544,171.953125
60,40,30,0.7777777910232544,171.953125
60,40,30,0.7676767706871033,171.953125
60,40,30,0.808080792427063,171.953125
60,40,30,0.7979797720909119,171.953125
60,40,30,0.8181818127632141,171.953125
60,40,30,0.8181818127632141,171.953125
60,40,30,0.8383838534355164,171.953125
60,40,30,0.808080792427063,171.953125
60,40,30,0.8181818127632141,171.953125
60,40,30,0.8787878751754761,171.953125
60,40,30,0.8484848737716675,171.953125
60,50,30,0.34343433380126953,178.984375
60,50,30,0.4343434274196625,178.984375
60,50,30,0.5959596037864685,178.984375
60,50,30,0.6464646458625793,178.984375
60,50,30,0.7070707082748413,178.984375
60,50,30,0.7070707082748413,178.984375
60,50,30,0.7676767706871033,178.984375
60,50,30,0.7676767706871033,178.984375
60,50,30,0.7878788113594055,178.984375
60,50,30,0.7575757503509521,178.984375
60,50,30,0.8484848737716675,178.984375
60,50,30,0.8282828330993652,178.984375
60,50,30,0.8585858345031738,178.984375
60,50,30,0.8585858345031738,178.984375
60,50,30,0.8888888955116272,178.984375
60,50,30,0.8787878751754761,178.984375
60,50,30,0.9090909361839294,178.984375
60,50,30,0.8888888955116272,178.984375
60,50,30,0.8989899158477783,178.984375
60,60,30,0.3333333432674408,186.015625
60,60,30,0.4848484992980957,186.015625
60,60,30,0.5959596037864685,186.015625
60,60,30,0.6262626051902771,186.015625
60,60,30,0.7070707082748413,186.015625
60,60,30,0.7373737096786499,186.015625
60,60,30,0.7676767706871033,186.015625
60,60,30,0.808080792427063,186.015625
60,60,30,0.8585858345031738,186.015625
60,60,30,0.8181818127632141,186.015625
60,60,30,0.8585858345031738,186.015625
60,60,30,0.868686854839325,186.015625
